word,lists,seen_tokens,seen_articles,last_seen
retail,NGSL,0,0,
retain,NGSL,0,0,
retire,NGSL,0,0,
retirement,NGSL,0,0,
retrieve,NAWL,0,0,
return,NGSL,0,0,
reveal,NGSL,0,0,
revenue,NGSL,0,0,
reverse,NGSL,0,0,
review,NGSL;Spoken,0,0,
revise,NGSL,0,0,
revolution,NGSL,0,0,
revolutionary,NAWL,0,0,
reward,NGSL,0,0,
rewrite,NAWL,0,0,
rhetoric,NAWL,0,0,
rhythm,NAWL,0,0,
rice,NGSL,0,0,
rich,NGSL,0,0,
rid,NGSL,0,0,
ride,NGSL,0,0,
ridiculous,NAWL,0,0,
right,NGSL;Spoken,0,0,
ring,NGSL;Spoken,0,0,
rise,NGSL,0,0,
risk,NGSL,0,0,
ritual,NAWL,0,0,
rival,NGSL,0,0,
river,NGSL,0,0,
road,NGSL;Spoken,0,0,
robot,NAWL,0,0,
rock,NGSL,0,0,
role,NGSL,0,0,
roll,NGSL,0,0,
romantic,NGSL,0,0,
roof,NGSL,0,0,
room,NGSL;Spoken,0,0,
root,NGSL,0,0,
rope,NAWL,0,0,
rose,NGSL,0,0,
rotate,NAWL,0,0,
rotation,NAWL,0,0,
rough,NGSL,0,0,
roughly,NGSL,0,0,
round,NGSL;Spoken,0,0,
route,NGSL,0,0,
routine,NGSL,0,0,
row,NGSL,0,0,
royal,NGSL,0,0,
rub,NAWL,0,0,
ruin,NGSL,0,0,
rule,NGSL;Spoken,0,0,
ruler,NAWL,0,0,
run,NGSL;Spoken,0,0,
rural,NGSL,0,0,
rush,NGSL,0,0,
sad,NGSL,0,0,
safe,NGSL,0,0,
safety,NGSL,0,0,
sail,NGSL,0,0,
sake,NGSL,0,0,
salary,NGSL,0,0,
sale,NGSL;Spoken,0,0,
salt,NGSL,0,0,
same,NGSL;Spoken,1,1,2025-11-09T08:55:46+00:00
sample,NGSL,0,0,
sanction,NGSL,0,0,
sand,NGSL,0,0,
satisfaction,NGSL,0,0,
satisfy,NGSL,0,0,
save,NGSL;Spoken,0,0,
say,NGSL;Spoken,0,0,
scale,NGSL,0,0,
scan,NGSL,0,0,
scare,NGSL,0,0,
scatter,NAWL,0,0,
scenario,NAWL,0,0,
scene,NGSL,0,0,
schedule,NGSL,0,0,
scheme,NGSL,0,0,
scholar,NGSL,0,0,
scholarship,NAWL,0,0,
school,NGSL;Spoken,0,0,
science,NGSL,0,0,
scientific,NGSL,0,0,
scientist,NGSL,0,0,
scope,NGSL,0,0,
score,NGSL;Spoken,0,0,
scream,NGSL,0,0,
screen,NGSL,0,0,
scripture,NAWL,0,0,
scroll,NAWL,0,0,
sea,NGSL,0,0,
seal,NGSL,0,0,
search,NGSL,0,0,
season,NGSL,2,1,2025-11-09T08:55:46+00:00
seat,NGSL,0,0,
second,NGSL;Spoken,0,0,
secondary,NGSL,0,0,
secondly,NGSL,0,0,
secret,NGSL,0,0,
secretary,NGSL,0,0,
secrete,NAWL,0,0,
section,NGSL,0,0,
sector,NGSL,0,0,
secure,NGSL,0,0,
security,NGSL,0,0,
sediment,NAWL,0,0,
see,NGSL;Spoken,0,0,
seed,NGSL,0,0,
seek,NGSL,0,0,
seem,NGSL;Spoken,0,0,
segment,NGSL,0,0,
select,NGSL,0,0,
selection,NGSL,0,0,
selective,NAWL,0,0,
self,NGSL,0,0,
sell,NGSL;Spoken,0,0,
semantic,NAWL,0,0,
semester,NAWL,0,0,
semi,NAWL,0,0,
seminar,NAWL,0,0,
send,NGSL;Spoken,0,0,
senior,NGSL,0,0,
sensation,NAWL,0,0,
sense,NGSL;Spoken,0,0,
sensible,NAWL,0,0,
sensitive,NGSL,0,0,
sensitivity,NAWL,0,0,
sensory,NAWL,0,0,
sentence,NGSL,0,0,
separate,NGSL,0,0,
separately,NAWL,0,0,
separation,NAWL,0,0,
sequence,NGSL,0,0,
series,NGSL,0,0,
serious,NGSL,0,0,
seriously,NGSL,0,0,
servant,NGSL,0,0,
serve,NGSL,0,0,
server,NGSL,0,0,
service,NGSL;Spoken,0,0,
session,NGSL,0,0,
set,NGSL;Spoken,0,0,
settle,NGSL,0,0,
settlement,NGSL,0,0,
seven,Spoken,0,0,
seventy,Spoken,0,0,
several,NGSL;Spoken,0,0,
severe,NGSL,0,0,
sex,NGSL,0,0,
sexual,NGSL,0,0,
sexuality,NAWL,0,0,
shade,NGSL,0,0,
shadow,NGSL,0,0,
shake,NGSL,0,0,
shall,NGSL;Spoken,0,0,
shallow,NAWL,0,0,
shape,NGSL,0,0,
share,NGSL;Spoken,1,1,2025-11-09T08:55:46+00:00
shareholder,NGSL,0,0,
sharp,NGSL,0,0,
she,NGSL;Spoken,0,0,
sheep,NGSL,0,0,
sheet,NGSL,0,0,
shelf,NGSL,0,0,
shell,NGSL,0,0,
shelter,NGSL,0,0,
shift,NGSL,0,0,
shine,NGSL,0,0,
ship,NGSL,0,0,
shirt,NGSL,0,0,
shock,NGSL,0,0,
shoe,NGSL,0,0,
shoot,NGSL,0,0,
shop,NGSL;Spoken,0,0,
shore,NGSL,0,0,
short,NGSL;Spoken,0,0,
shortly,NAWL,0,0,
shot,NGSL,0,0,
should,NGSL;Spoken,0,0,
shoulder,NGSL,0,0,
shout,NGSL,0,0,
show,NGSL;Spoken,0,0,
shower,NGSL,0,0,
shut,NGSL,0,0,
shuttle,NAWL,0,0,
sick,NGSL,0,0,
side,NGSL;Spoken,0,0,
sigh,NGSL,0,0,
sight,NGSL,0,0,
sign,NGSL;Spoken,0,0,
signal,NGSL,0,0,
significance,NGSL,0,0,
significant,NGSL,0,0,
significantly,NGSL,0,0,
silence,NGSL,0,0,
silent,NGSL,0,0,
silly,NGSL,0,0,
silver,NGSL,0,0,
similar,NGSL,0,0,
similarity,NAWL,0,0,
similarly,NGSL,0,0,
simple,NGSL,0,0,
simplify,NAWL,0,0,
simply,NGSL,1,1,2025-11-09T08:55:46+00:00
simulate,NAWL,0,0,
simulation,NAWL,0,0,
simultaneously,NAWL,0,0,
sin,NAWL,0,0,
since,NGSL;Spoken,0,0,
sing,NGSL;Spoken,0,0,
singer,NGSL,0,0,
single,NGSL;Spoken,0,0,
singular,NAWL,0,0,
sink,NGSL,0,0,
sir,NGSL,0,0,
sister,NGSL;Spoken,0,0,
sit,NGSL;Spoken,0,0,
site,NGSL;Spoken,0,0,
situate,NGSL,0,0,
situation,NGSL;Spoken,0,0,
six,Spoken,0,0,
sixty,Spoken,0,0,
size,NGSL;Spoken,0,0,
sketch,NAWL,0,0,
ski,NGSL,0,0,
skill,NGSL,0,0,
skin,NGSL,0,0,
skip,NAWL,0,0,
skirt,NGSL,0,0,
sky,NGSL,0,0,
slab,NAWL,0,0,
slash,NAWL,0,0,
slave,NGSL,0,0,
slavery,NAWL,0,0,
sleep,NGSL;Spoken,0,0,
slice,NGSL,0,0,
slide,NGSL,0,0,
slight,NGSL,0,0,
slightly,NGSL,0,0,
slip,NGSL,0,0,
slope,NGSL,0,0,
slot,NAWL,0,0,
slow,NGSL,0,0,
slowly,NGSL,0,0,
small,NGSL;Spoken,0,0,
smart,NGSL,0,0,
smell,NGSL,0,0,
smile,NGSL,0,0,
smoke,NGSL,0,0,
smooth,NGSL,0,0,
snake,NAWL,0,0,
snap,NGSL,0,0,
sneeze,NAWL,0,0,
sniff,NAWL,0,0,
snow,NGSL,0,0,
so,NGSL;Spoken,0,0,
social,NGSL,0,0,
socialize,NAWL,0,0,
socially,NAWL,0,0,
society,NGSL,0,0,
sodium,NAWL,0,0,
soft,NGSL,0,0,
software,NGSL,0,0,
soil,NGSL,0,0,
solar,NGSL,0,0,
soldier,NGSL,0,0,
solid,NGSL,0,0,
soluble,NAWL,0,0,
solute,NAWL,0,0,
solution,NGSL,0,0,
solve,NGSL,0,0,
solvent,NAWL,0,0,
some,NGSL;Spoken,3,1,2025-11-09T08:55:46+00:00
somebody,NGSL;Spoken,0,0,
somehow,NGSL,0,0,
someone,NGSL;Spoken,0,0,
something,NGSL;Spoken,0,0,
sometime,NAWL,0,0,
sometimes,NGSL;Spoken,0,0,
somewhat,NGSL,0,0,
somewhere,NGSL;Spoken,0,0,
son,NGSL,0,0,
song,NGSL,0,0,
soon,NGSL;Spoken,0,0,
sophisticate,NAWL,0,0,
sorry,NGSL;Spoken,0,0,
sort,NGSL;Spoken,0,0,
soul,NGSL,0,0,
sound,NGSL;Spoken,0,0,
source,NGSL,0,0,
south,NGSL,0,0,
southern,NGSL,0,0,
space,NGSL,0,0,
span,NAWL,0,0,
spare,NGSL,0,0,
spatial,NAWL,0,0,
speak,NGSL;Spoken,0,0,
speaker,NGSL,0,0,
special,NGSL;Spoken,0,0,
specialist,NGSL,0,0,
specialize,NGSL,0,0,
specialty,NAWL,0,0,
species,NGSL,0,0,
specific,NGSL;Spoken,0,0,
specifically,NGSL,0,0,
specification,NAWL,0,0,
specify,NGSL,0,0,
specimen,NAWL,0,0,
spectrum,NAWL,0,0,
speech,NGSL,0,0,
speed,NGSL,0,0,
spell,NGSL,0,0,
spend,NGSL;Spoken,0,0,
sperm,NAWL,0,0,
sphere,NAWL,0,0,
spin,NGSL,0,0,
spirit,NGSL,0,0,
splice,NAWL,0,0,
split,NGSL,0,0,
sponsor,NGSL,0,0,
sponsorship,NAWL,0,0,
spontaneous,NAWL,0,0,
sport,NGSL,0,0,
spot,NGSL,0,0,
spray,NAWL,0,0,
spread,NGSL,0,0,
spring,NGSL,0,0,
square,NGSL,0,0,
stability,NGSL,0,0,
stabilize,NAWL,0,0,
stable,NGSL,0,0,
stack,NAWL,0,0,
stadium,NAWL,0,0,
staff,NGSL;Spoken,0,0,
stage,NGSL;Spoken,0,0,
stain,NGSL,0,0,
stair,NGSL,0,0,
stake,NGSL,0,0,
stamp,NGSL,0,0,
stance,NAWL,0,0,
stand,NGSL;Spoken,0,0,
standard,NGSL;Spoken,0,0,
standardize,NAWL,0,0,
star,NGSL,0,0,
stare,NGSL,0,0,
start,NGSL;Spoken,0,0,
state,NGSL;Spoken,0,0,
statement,NGSL;Spoken,0,0,
static,NAWL,0,0,
station,NGSL,0,0,
statistic,NGSL,0,0,
statistical,NAWL,0,0,
statistically,NAWL,0,0,
statistics,NAWL,0,0,
status,NGSL,0,0,
stay,NGSL;Spoken,0,0,
steady,NGSL,0,0,
steal,NGSL,0,0,
steel,NGSL,0,0,
stem,NGSL,0,0,
step,NGSL;Spoken,0,0,
stereotype,NAWL,0,0,
stick,NGSL;Spoken,0,0,
still,NGSL;Spoken,0,0,
stimulate,NGSL,0,0,
stimulus,NAWL,0,0,
stir,NGSL,0,0,
stock,NGSL,0,0,
stomach,NGSL,0,0,
stone,NGSL,0,0,
stop,NGSL;Spoken,0,0,
storage,NGSL,0,0,
store,NGSL,0,0,
storm,NGSL,0,0,
story,NGSL;Spoken,0,0,
straight,NGSL;Spoken,0,0,
straightforward,NAWL,0,0,
strain,NGSL,0,0,
strand,NAWL,0,0,
strange,NGSL,0,0,
stranger,NGSL,0,0,
strategic,NAWL,0,0,
strategy,NGSL,0,0,
stream,NGSL,0,0,
street,NGSL;Spoken,0,0,
strength,NGSL,0,0,
strengthen,NGSL,0,0,
stress,NGSL,0,0,
stretch,NGSL,0,0,
strict,NGSL,0,0,
strictly,NAWL,0,0,
strike,NGSL,0,0,
string,NGSL,0,0,
strip,NGSL,0,0,
stripe,NAWL,0,0,
stroke,NGSL,0,0,
strong,NGSL;Spoken,1,1,2025-11-09T08:55:46+00:00
strongly,NGSL,0,0,
structural,NGSL,0,0,
structure,NGSL,0,0,
struggle,NGSL,0,0,
student,NGSL;Spoken,0,0,
studio,NGSL,0,0,
study,NGSL;Spoken,0,0,
stuff,NGSL;Spoken,0,0,
stupid,NGSL,0,0,
style,NGSL,0,0,
sub,NAWL,0,0,
subject,NGSL;Spoken,0,0,
subjective,NAWL,0,0,
submit,NGSL,0,0,
subsequent,NGSL,0,0,
subsequently,NGSL,0,0,
subset,NAWL,0,0,
substance,NGSL,0,0,
substantial,NGSL,0,0,
substitute,NGSL,0,0,
substitution,NAWL,0,0,
substrate,NAWL,0,0,
subtle,NAWL,0,0,
subtract,NAWL,0,0,
succeed,NGSL,0,0,
success,NGSL,0,0,
successful,NGSL,0,0,
successfully,NGSL,0,0,
such,NGSL;Spoken,0,0,
sudden,NGSL,0,0,
suddenly,NGSL,0,0,
suffer,NGSL,0,0,
sufficient,NGSL,0,0,
sufficiently,NAWL,0,0,
sugar,NGSL,0,0,
suggest,NGSL;Spoken,0,0,
suggestion,NGSL,0,0,
suicide,NAWL,0,0,
suit,NGSL,0,0,
suitable,NGSL,0,0,
sum,NGSL,0,0,
summarize,NGSL,0,0,
summary,NGSL,1,1,2025-11-09T08:55:46+00:00
summer,NGSL;Spoken,0,0,
sun,NGSL,0,0,
super,NAWL,0,0,
superior,NAWL,0,0,
supplement,NGSL,0,0,
supplier,NGSL,0,0,
supply,NGSL,0,0,
support,NGSL;Spoken,0,0,
supporter,NGSL,0,0,
suppose,NGSL;Spoken,0,0,
supposedly,NAWL,0,0,
sure,NGSL;Spoken,0,0,
surely,NGSL,0,0,
surface,NGSL,0,0,
surgeon,NAWL,0,0,
surgery,NGSL,0,0,
surgical,NAWL,0,0,
surplus,NAWL,0,0,
surprise,NGSL;Spoken,0,0,
surprisingly,NGSL,0,0,
surround,NGSL,0,0,
survey,NGSL,0,0,
survival,NGSL,0,0,
survive,NGSL,0,0,
susceptible,NAWL,0,0,
suspect,NGSL,0,0,
suspend,NGSL,0,0,
sustain,NGSL,0,0,
sustainable,NAWL,0,0,
swap,NAWL,0,0,
swear,NGSL,0,0,
sweep,NGSL,0,0,
sweet,NGSL,0,0,
swell,NAWL,0,0,
swim,NGSL,0,0,
swing,NGSL,0,0,
switch,NGSL,0,0,
sword,NAWL,0,0,
syllable,NAWL,0,0,
syllabus,NAWL,0,0,
symbol,NGSL,0,0,
symbolic,NAWL,0,0,
symptom,NGSL,0,0,
syndrome,NAWL,0,0,
syntactic,NAWL,0,0,
syntax,NAWL,0,0,
synthesis,NAWL,0,0,
synthetic,NAWL,0,0,
system,NGSL;Spoken,0,0,
systematic,NAWL,0,0,
table,NGSL;Spoken,0,0,
tackle,NGSL,0,0,
tail,NGSL,0,0,
take,NGSL;Spoken,0,0,
tale,NGSL,0,0,
talent,NGSL,0,0,
talk,NGSL;Spoken,1,1,2025-11-09T08:55:46+00:00
tall,NGSL,0,0,
tank,NGSL,0,0,
tap,NGSL,0,0,
tape,NGSL;Spoken,0,0,
target,NGSL,0,0,
task,NGSL,0,0,
taste,NGSL,0,0,
tax,NGSL;Spoken,0,0,
taxi,NGSL,0,0,
tea,NGSL;Spoken,0,0,
teach,NGSL;Spoken,0,0,
teacher,NGSL;Spoken,0,0,
team,NGSL;Spoken,0,0,
tear,NGSL,0,0,
tech,NAWL,0,0,
technical,NGSL,0,0,
technically,NAWL,0,0,
technique,NGSL,0,0,
technology,NGSL,0,0,
teenager,NGSL,0,0,
telephone,NGSL,0,0,
television,NGSL,0,0,
tell,NGSL;Spoken,0,0,
temperature,NGSL,0,0,
temporal,NAWL,0,0,
temporary,NGSL,0,0,
tempt,NAWL,0,0,
ten,Spoken,0,0,
tend,NGSL;Spoken,0,0,
tendency,NGSL,0,0,
tender,NGSL,0,0,
tennis,NGSL,0,0,
tense,NAWL,0,0,
tension,NGSL,0,0,
tent,NGSL,0,0,
term,NGSL;Spoken,0,0,
terminal,NAWL,0,0,
terminology,NAWL,0,0,
terrible,NGSL,0,0,
terribly,NAWL,0,0,
territory,NGSL,0,0,
terrorist,NGSL,0,0,
test,NGSL;Spoken,0,0,
text,NGSL;Spoken,0,0,
textbook,NAWL,0,0,
than,NGSL;Spoken,0,0,
thank,NGSL;Spoken,0,0,
that,NGSL;Spoken,0,0,
the,NGSL;Spoken,0,0,
theater,NGSL,0,0,
theme,NGSL,0,0,
themselves,NGSL;Spoken,0,0,
then,NGSL;Spoken,0,0,
theorem,NAWL,0,0,
theoretical,NGSL,0,0,
theorist,NAWL,0,0,
theory,NGSL,0,0,
therapy,NGSL,0,0,
there,NGSL;Spoken,0,0,
thereby,NAWL,0,0,
therefore,NGSL;Spoken,0,0,
thermal,NAWL,0,0,
thesis,NAWL,0,0,
they,NGSL;Spoken,0,0,
thick,NGSL,0,0,
thickness,NAWL,0,0,
thin,NGSL,0,0,
thing,NGSL;Spoken,0,0,
think,NGSL;Spoken,0,0,
thirst,NGSL,0,0,
thirty,Spoken,0,0,
this,NGSL;Spoken,0,0,
though,NGSL;Spoken,0,0,
thousand,Spoken,0,0,
thread,NAWL,0,0,
threat,NGSL,0,0,
threaten,NGSL,0,0,
three,Spoken,0,0,
threshold,NAWL,0,0,
throat,NGSL,0,0,
through,NGSL;Spoken,0,0,
throughout,NGSL,0,0,
throw,NGSL;Spoken,0,0,
thumb,NAWL,0,0,
thus,NGSL,0,0,
ticket,NGSL,0,0,
tie,NGSL,0,0,
tight,NGSL,0,0,
till,NGSL;Spoken,0,0,
time,NGSL;Spoken,2,1,2025-11-09T08:55:46+00:00
tiny,NGSL,0,0,
tip,NGSL,0,0,
tire,NGSL,0,0,
tissue,NGSL,0,0,
title,NGSL,0,0,
to,NGSL;Spoken,0,0,
today,NGSL;Spoken,1,1,2025-11-09T08:55:46+00:00
together,NGSL;Spoken,0,0,
tolerance,NAWL,0,0,
tomorrow,NGSL;Spoken,0,0,
ton,NAWL,0,0,
tone,NGSL,0,0,
tongue,NGSL,0,0,
tonight,NGSL;Spoken,0,0,
too,NGSL;Spoken,0,0,
tool,NGSL,0,0,
tooth,NGSL,0,0,
top,NGSL;Spoken,1,1,2025-11-09T08:55:46+00:00
topic,NGSL,0,0,
total,NGSL,1,1,2025-11-09T08:55:46+00:00
totally,NGSL;Spoken,0,0,
touch,NGSL,0,0,
tough,NGSL,0,0,
tour,NGSL,0,0,
tourism,NGSL,0,0,
tourist,NGSL,0,0,
tournament,NGSL,0,0,
toward,NGSL;Spoken,0,0,
tower,NGSL,0,0,
town,NGSL;Spoken,0,0,
toxic,NAWL,0,0,
toy,NGSL,0,0,
trace,NGSL,0,0,
track,NGSL,0,0,
tract,NAWL,0,0,
trade,NGSL;Spoken,0,0,
tradition,NGSL,0,0,
traditional,NGSL,0,0,
traditionally,NAWL,0,0,
traffic,NGSL,0,0,
trail,NGSL,0,0,
train,NGSL;Spoken,0,0,
trait,NAWL,0,0,
trajectory,NAWL,0,0,
trans,NAWL,0,0,
transaction,NAWL,0,0,
transcribe,NAWL,0,0,
transcription,NAWL,0,0,
transfer,NGSL,0,0,
transform,NGSL,0,0,
transformation,NAWL,0,0,
transition,NGSL,0,0,
translate,NGSL,0,0,
translation,NAWL,0,0,
transmission,NAWL,0,0,
transmit,NAWL,0,0,
transparency,NAWL,0,0,
transplant,NAWL,0,0,
transport,NGSL,0,0,
transportation,NGSL,0,0,
trap,NGSL,0,0,
trauma,NAWL,0,0,
travel,NGSL;Spoken,0,0,
treat,NGSL,0,0,
treatment,NGSL,0,0,
treaty,NAWL,0,0,
tree,NGSL,0,0,
tremendous,NAWL,0,0,
trend,NGSL,0,0,
trial,NGSL,0,0,
triangle,NAWL,0,0,
tribe,NAWL,0,0,
trick,NGSL,0,0,
tricky,NAWL,0,0,
trigger,NGSL,0,0,
trip,NGSL,0,0,
trivial,NAWL,0,0,
troop,NGSL,0,0,
tropical,NAWL,0,0,
trouble,NGSL;Spoken,0,0,
truck,NGSL,0,0,
true,NGSL;Spoken,0,0,
truly,NGSL,0,0,
trust,NGSL,0,0,
truth,NGSL,0,0,
try,NGSL;Spoken,0,0,
tube,NGSL,0,0,
tumor,NAWL,0,0,
tune,NGSL,0,0,
turbulent,NAWL,0,0,
turn,NGSL;Spoken,0,0,
tutor,NAWL,0,0,
twelve,Spoken,0,0,
twenty,Spoken,0,0,
twice,NGSL,0,0,
twin,NGSL,0,0,
twist,NGSL,0,0,
two,Spoken,0,0,
type,NGSL;Spoken,0,0,
typical,NGSL,0,0,
typically,NGSL,0,0,
ugly,NGSL,0,0,
ultimate,NAWL,0,0,
ultimately,NGSL,0,0,
unable,NGSL,0,0,
uncertainty,NGSL,0,0,
uncle,NGSL,0,0,
unclear,NGSL;Spoken,0,0,
under,NGSL;Spoken,0,0,
undergo,NGSL,0,0,
undergraduate,NAWL,0,0,
underlie,NGSL,0,0,
undermine,NAWL,0,0,
underneath,NAWL,0,0,
understand,NGSL;Spoken,0,0,
undertake,NGSL,0,0,
unemployed,NAWL,0,0,
unemployment,NGSL,0,0,
unfortunately,NGSL,0,0,
uniform,NGSL,0,0,
unify,NAWL,0,0,
unintelligible,NAWL,0,0,
union,NGSL,0,0,
unique,NGSL,0,0,
unit,NGSL,0,0,
unite,NGSL,0,0,
unity,NAWL,0,0,
universal,NGSL,0,0,
universe,NGSL,0,0,
university,NGSL,0,0,
unknown,NGSL,0,0,
unless,NGSL;Spoken,0,0,
unlike,NGSL,0,0,
unlikely,NGSL,0,0,
unstable,NAWL,0,0,
until,NGSL;Spoken,0,0,
unusual,NGSL,0,0,
up,NGSL;Spoken,0,0,
update,NGSL,0,0,
uplift,NAWL,0,0,
upon,NGSL,0,0,
upper,NGSL,0,0,
upset,NGSL,0,0,
upward,NAWL,0,0,
urban,NGSL,0,0,
urge,NGSL,0,0,
urine,NAWL,0,0,
usage,NAWL,0,0,
use,NGSL;Spoken,0,0,
useful,NGSL,0,0,
user,NGSL,0,0,
usual,NGSL,0,0,
usually,NGSL;Spoken,0,0,
utility,NAWL,0,0,
utilize,NAWL,0,0,
utterance,NAWL,0,0,
vague,NAWL,0,0,
valid,NAWL,0,0,
validity,NAWL,0,0,
valley,NGSL,0,0,
valuable,NGSL,0,0,
value,NGSL;Spoken,1,1,2025-11-09T08:55:46+00:00
valve,NAWL,0,0,
van,NGSL,0,0,
variability,NAWL,0,0,
variable,NGSL,0,0,
variance,NAWL,0,0,
variant,NAWL,0,0,
variation,NGSL,0,0,
variety,NGSL,0,0,
various,NGSL;Spoken,0,0,
vary,NGSL,0,0,
vast,NGSL,0,0,
vector,NAWL,0,0,
vegetable,NGSL,0,0,
vegetation,NAWL,0,0,
vehicle,NGSL,0,0,
vein,NAWL,0,0,
velocity,NAWL,0,0,
venture,NGSL,0,0,
verb,NGSL,0,0,
verbal,NAWL,0,0,
version,NGSL,0,0,
versus,NGSL,0,0,
vertical,NAWL,0,0,
very,NGSL;Spoken,3,1,2025-11-09T08:55:46+00:00
vessel,NGSL,0,0,
veteran,NGSL,0,0,
via,NGSL,0,0,
viable,NAWL,0,0,
vice,NGSL,0,0,
victim,NGSL,0,0,
victory,NGSL,0,0,
video,NGSL,0,0,
view,NGSL;Spoken,0,0,
village,NGSL,0,0,
violence,NGSL,0,0,
violent,NGSL,0,0,
virtually,NGSL,0,0,
virtue,NAWL,0,0,
virus,NGSL,0,0,
visible,NGSL,0,0,
vision,NGSL,0,0,
visit,NGSL;Spoken,0,0,
visitor,NGSL,0,0,
visual,NGSL,0,0,
vital,NGSL,0,0,
vitamin,NAWL,0,0,
vocabulary,NAWL,0,0,
voice,NGSL,0,0,
volition,NAWL,0,0,
volume,NGSL,0,0,
voluntary,NGSL,0,0,
volunteer,NGSL,0,0,
vote,NGSL;Spoken,0,0,
voter,NGSL,0,0,
vowel,NAWL,0,0,
wage,NGSL,0,0,
wait,NGSL;Spoken,0,0,
wake,NGSL,0,0,
walk,NGSL;Spoken,0,0,
wall,NGSL,0,0,
wander,NGSL,0,0,
want,NGSL;Spoken,0,0,
war,NGSL;Spoken,0,0,
warm,NGSL,0,0,
warn,NGSL,0,0,
wash,NGSL,0,0,
waste,NGSL,0,0,
watch,NGSL;Spoken,0,0,
water,NGSL;Spoken,0,0,
watershed,NAWL,0,0,
wave,NGSL,0,0,
wavelength,NAWL,0,0,
way,NGSL;Spoken,0,0,
we,NGSL;Spoken,0,0,
weak,NGSL,1,1,2025-11-09T08:55:46+00:00
weakness,NGSL,0,0,
wealth,NGSL,0,0,
wealthy,NGSL,0,0,
weapon,NGSL,0,0,
wear,NGSL;Spoken,0,0,
weather,NGSL,0,0,
weave,NAWL,0,0,
web,NGSL,0,0,
website,NGSL,0,0,
wed,NGSL,0,0,
week,NGSL;Spoken,0,0,
weekend,NGSL;Spoken,0,0,
weekly,NGSL,0,0,
weigh,NGSL,0,0,
weight,NGSL,0,0,
weird,NGSL,0,0,
welcome,NGSL,0,0,
welfare,NGSL,0,0,
well,NGSL;Spoken,1,1,2025-11-09T08:55:46+00:00
west,NGSL,0,0,
western,NGSL,0,0,
wet,NGSL,0,0,
what,NGSL;Spoken,0,0,
whatever,NGSL;Spoken,0,0,
wheat,NAWL,0,0,
wheel,NGSL,0,0,
when,NGSL;Spoken,0,0,
whenever,NGSL,0,0,
where,NGSL;Spoken,0,0,
whereas,NGSL,0,0,
whereby,NAWL,0,0,
wherever,NGSL,0,0,
whether,NGSL;Spoken,0,0,
which,NGSL;Spoken,0,0,
whichever,NAWL,0,0,
while,NGSL;Spoken,0,0,
whilst,NGSL,0,0,
whisper,NGSL,0,0,
white,NGSL;Spoken,0,0,
who,NGSL;Spoken,0,0,
whoever,NAWL,0,0,
whole,NGSL;Spoken,0,0,
why,NGSL;Spoken,0,0,
wide,NGSL,0,0,
widely,NGSL,0,0,
widespread,NAWL,0,0,
wife,NGSL;Spoken,0,0,
wild,NGSL,0,0,
will,NGSL;Spoken,0,0,
win,NGSL;Spoken,0,0,
wind,NGSL,0,0,
window,NGSL;Spoken,0,0,
wine,NGSL,0,0,
wing,NGSL,0,0,
winner,NGSL,0,0,
winter,NGSL,0,0,
wipe,NGSL,0,0,
wire,NGSL,0,0,
wisdom,NAWL,0,0,
wise,NGSL,0,0,
wish,NGSL;Spoken,0,0,
with,NGSL;Spoken,0,0,
withdraw,NGSL,0,0,
within,NGSL;Spoken,0,0,
without,NGSL;Spoken,0,0,
witness,NGSL,0,0,
woman,NGSL;Spoken,0,0,
wonder,NGSL;Spoken,0,0,
wonderful,NGSL;Spoken,0,0,
wood,NGSL,0,0,
wooden,NGSL,0,0,
word,NGSL;Spoken,0,0,
work,NGSL;Spoken,0,0,
worker,NGSL,0,0,
workshop,NAWL,0,0,
world,NGSL;Spoken,1,1,2025-11-09T08:55:46+00:00
worry,NGSL;Spoken,0,0,
worth,NGSL;Spoken,1,1,2025-11-09T08:55:46+00:00
would,NGSL;Spoken,0,0,
wound,NGSL,0,0,
wrap,NGSL,0,0,
write,NGSL;Spoken,0,0,
writer,NGSL,0,0,
wrong,NGSL;Spoken,0,0,
yard,NGSL,0,0,
yeah,NGSL;Spoken,0,0,
year,NGSL;Spoken,0,0,
yeast,NAWL,0,0,
yellow,NGSL,0,0,
yes,NGSL;Spoken,0,0,
yesterday,NGSL;Spoken,0,0,
yet,NGSL;Spoken,0,0,
yield,NGSL,0,0,
you,NGSL;Spoken,0,0,
young,NGSL;Spoken,0,0,
yourself,NGSL;Spoken,0,0,
youth,NGSL,0,0,
zone,NGSL,0,0,
